ROW_ID,ROW_VERSION,CSBC PSON Center,Consortium,PubMed,Journal,Publication Year,Title,Authors,Grant,Tool link,Other Data Location,SRA URLs,dbGaP URLs,GEO URLs,Synapse Location,Keywords,Abstract,grantType,datasets,studies,tissue_or_organ,diseaseType,experimentalStrategy,featured,dataset name,study name,doi,site,institution,Theme,modifiedOn,tissue_or_organ.sv,diseaseType.sv,experimentalStrategy.sv,Theme.sv,annotated.by,study.number,grantNumber,centerName
4873,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=23136140,Cancer Epidemiol Biomarkers Prev,2013,Genetic susceptibility loci for subtypes of breast cancer in an African American population,"Palmer JR, Ruiz-Narvaez EA, Rotimi CN, Cupples LA, Cozier YC, Adams-Campbell LL, Rosenberg L",U01 CA182898,,,,,,,,,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4877,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=24852375,Hum Mol Genet,2014,A comprehensive examination of breast cancer risk loci in African American women,"Feng Y, Stram DO, Rhie SK, Millikan RC, Ambrosone CB, John EM, Bernstein L, Zheng W, Olshan AF, Hu JJ, Ziegler RG, Nyante S, Bandera EV, Ingles SA, Press MF, Deming SL, Rodriguez-Gil JL, Palmer JR, Olopade OI, Huo D, Adebamowo CA, Ogundiran T, Chen GK, Stram A, Park K, Rand KA, Chanock SJ, Le Marchand L, Kolonel LN, Conti DV, Easton D, Henderson BE, Haiman CA",U01 CA182898,,,,,,,,,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4879,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=25624428,J Clin Oncol,2015,Prospective approach to breast cancer risk prediction in African American women: the black women's health study model,"Boggs DA, Rosenberg L, Adams-Campbell LL, Palmer JR",U01 CA182898,,,,,,,,,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4881,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=22710709,Breast Cancer Res Treat,2012,Cardiometabolic factors and breast cancer risk in US black women,"Bosco JL, Palmer JR, Boggs DA, Hatch EE, Rosenberg L",U01 CA182898,,,,,,,,,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4883,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29141994,Cancer Res,2017,Type II Diabetes and Incidence of Estrogen Receptor Negative Breast Cancer in African American Women,"Palmer JR, Castro-Webb N, Bertrand K, Bethea TN, Denis GV",U01 CA182898,,,,,,,"breast cancer, epidemiology, diabetes, metabolism",,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,"breast cancer, epidemiology, diabetes, metabolism",,1,CA182898,CSBC U01 Project Boston University
4885,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28408379,Cancer Prev Res (Phila),2017,"""Obesity-Associated"" Breast Cancer in Lean Women: Metabolism and Inflammation as Critical Modifiers of Risk","Denis GV, Palmer JR",U01 CA182898,,,,,,,"diabetes, breast cancer, epidemiology",,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4886,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28377418,Cancer Epidemiol Biomarkers Prev,2017,Characterizing Genetic Susceptibility to Breast Cancer in Women of African Ancestry,"Feng Y, Rhie SK, Huo D, Ruiz-Narvaez EA, Haddad SA, Ambrosone CB, John EM, Bernstein L, Zheng W, Hu JJ, Ziegler RG, Nyante S, Bandera EV, Ingles SA, Press MF, Deming SL, Rodriguez-Gil JL, Zheng Y, Yao S, Han YJ, Ogundiran TO, Rebbeck TR, Adebamowo C, Ojengbede O, Falusi AG, Hennis A, Nemesure B, Ambs S, Blot W, Cai Q, Signorello L, Nathanson KL, Lunetta KL, Sucheston-Campbell LE, Bensen JT, Chanock SJ, Marchand LL, Olshan AF, Kolonel LN, Conti DV, Coetzee GA, Stram DO, Olopade OI, Palmer JR, Haiman CA",U01 CA182898,,,,,,,"breast cancer, epidemiology",,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,"breast cancer, epidemiology",,1,CA182898,CSBC U01 Project Boston University
4888,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=27995352,Cancer Causes Control,2017,Diabetes and breast cancer mortality in Black women,"Charlot M, Castro-Webb N, Bethea TN, Bertrand K, Boggs DA, Denis GV, Adams-Campbell LL, Rosenberg L, Palmer JR",U01 CA182898,,,,,,,"diabetes, breast cancer",,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,"diabetes, breast cancer",,1,CA182898,CSBC U01 Project Boston University
4891,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=27651315,Cancer Res,2016,BRD4 Regulates Breast Cancer Dissemination through Jagged1/Notch1 Signaling,"Andrieu G, Tran AH, Strissel KJ, Denis GV",U01 CA182898,,,,,,,"breast cancer, chromatin activity",,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,"breast cancer, chromatin activity",,1,CA182898,CSBC U01 Project Boston University
4899,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=26650177,Int J Cancer,2016,Genetic variations in vitamin D-related pathways and breast cancer risk in African American women in the AMBER consortium,"Yao S, Haddad SA, Hu Q, Liu S, Lunetta KL, Ruiz-Narvaez EA, Hong CC, Zhu Q, Sucheston-Campbell L, Cheng TY, Bensen JT, Johnson CS, Trump DL, Haiman CA, Olshan AF, Palmer JR, Ambrosone CB",U01 CA182898,,,,,,,breast cancer,,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,breast cancer,,1,CA182898,CSBC U01 Project Boston University
4901,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=26458823,Breast Cancer Res Treat,2015,Hormone-related pathways and risk of breast cancer subtypes in African American women,"Haddad SA, Lunetta KL, Ruiz-Narvez EA, Bensen JT, Hong CC, Sucheston-Campbell LE, Yao S, Bandera EV, Rosenberg L, Haiman CA, Troester MA, Ambrosone CB, Palmer JR",U01 CA182898,,,,,,,,,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4908,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29493812,J Leukoc Biol,2018,"BET proteins in abnormal metabolism, inflammation, and the breast cancer microenvironment","Andrieu GP, Shafran JS, Deeney JT, Bharadwaj KR, Rangarajan A, Denis GV",U01 CA182898,,,,,,,,,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4894,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=27106577,Cancer Causes Control,2016,Predictors of biospecimen donation in the Black Women's Health Study,"Adams-Campbell LL, Dash C, Palmer JR, Wiedemeier MV, Russell CW, Rosenberg L, Cozier YC",U01 CA182898,,,,,,,"breast cancer, metabolism, epidemiology",,U01,,,,"Intraductal carcinoma in situ of breast, Carcinoma in situ of Colon, Carcinoma in situ of Cervix Uteri",,,,,,,,,,,,,"breast cancer, metabolism, epidemiology",,1,CA182898,CSBC U01 Project Boston University
4865,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=23068072,Mol Aspects Med,2013,'Metabolically healthy obesity': origins and implications,"Denis GV, Obin MS",U01 CA182898,,,,,,,,,U01,,,Unspecified,Not Applicable,,,,,,,,microenvironment,,Unspecified,,,,Sage,1,CA182898,CSBC U01 Project Boston University
4871,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=23420887,J Immunol,2013,BET protein function is required for inflammation: Brd2 genetic disruption and BET inhibitor JQ1 impair mouse macrophage inflammatory responses,"Belkina AC, Nikolajczyk BS, Denis GV",U01 CA182898,,,,,,,,,U01,,,Unspecified,Not Applicable,,,,,,,,microenvironment,,Unspecified,,,,Sage,1,CA182898,CSBC U01 Project Boston University
4887,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28178278,PLoS One,2017,Advances in the quantification of mitochondrial function in primary human immune cells through extracellular flux analysis,"Nicholas D, Proctor EA, Raval FM, Ip BC, Habib C, Ritou E, Grammatopoulos TN, Steenkamp D, Dooms H, Apovian CM, Lauffenburger DA, Nikolajczyk BS",U01 CA182898,,,,,,,"immunology, metabolism,",,U01,,,Blood,Not Applicable,,,,,,,,microenvironment,,Blood,,,"immunology, metabolism,",Sage,,CA182898,CSBC U01 Project Boston University
4900,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=26576827,Obesity (Silver Spring),2016,Th17 cytokines differentiate obesity from obesity-associated type 2 diabetes and promote TNF production,"Ip B, Cilfone NA, Belkina AC, DeFuria J, Jagannathan-Bogdan M, Zhu M, Kuchibhatla R, McDonnell ME, Xiao Q, Kepler TB, Apovian CM, Lauffenburger DA, Nikolajczyk BS",U01 CA182898,,,,,,,"diabetes, inflammation",,U01,,,Unspecified,Not Applicable,Flow Cytometry,,,,,,,microenvironment,,Unspecified,,,"diabetes, inflammation",Sage,,CA182898,CSBC U01 Project Boston University
4902,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=20585247,Curr Opin Endocrinol Diabetes Obes,2010,Obesity genes and insulin resistance,"Belkina AC, Denis GV",U01 CA182898,,,,,,,,,U01,,,Unspecified,Not Applicable,,,,,,,,microenvironment,,Unspecified,,,,Sage,1,CA182898,CSBC U01 Project Boston University
4896,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=26900131,BMC Cancer,2016,Associations between metabolic disorders and risk of cancer in Danish men and women--a nationwide cohort study,"Berger SM, Gislason G, Moore LL, Andersson C, Torp-Pedersen C, Denis GV, Schmiegelow MD",U01 CA182898,,,,,,,"metabolism, epidemiology",,U01,,,Not Applicable,Pan-cancer,Statistical Modeling,,,,,,,Not Applicable,,Not Applicable,,,"metabolism, epidemiology",Sage,1,CA182898,CSBC U01 Project Boston University
4858,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=24915044,PLoS One,2014,Metabolic disease risk in children by salivary biomarker analysis,"Goodson JM, Kantarci A, Hartman ML, Denis GV, Stephens D, Hasturk H, Yaskell T, Vargas J, Wang X, Cugini M, Barake R, Alsmadi O, Al-Mutawa S, Ariga J, Soparkar P, Behbehani J, Behbehani K, Welty F",U01 CA182898,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4859,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=24962433,J Cell Physiol,2015,Intrinsic Sex-Linked Variations in Osteogenic and Adipogenic Differentiation Potential of Bone Marrow Multipotent Stromal Cells,"Bragdon B, Burns R, Baker AH, Belkina AC, Morgan EF, Denis GV, Gerstenfeld LC, Schlezinger JJ",U01 CA182898,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4860,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=24487726,Cancer Causes Control,2014,Bilateral oophorectomy and risk of cancer in African American women,"Boggs DA, Palmer JR, Rosenberg L",U01 CA182898,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4862,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=22722403,Nat Rev Cancer,2012,"BET domain co-regulators in obesity, inflammation and cancer","Belkina AC, Denis GV",U01 CA182898,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4863,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=22889227,Immunol Rev,2012,The outliers become a stampede as immunometabolism reaches a tipping point,"Nikolajczyk BS, Jagannathan-Bogdan M, Denis GV",U01 CA182898,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4864,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=25106001,Curr Opin Endocrinol Diabetes Obes,2014,Immune regulators of inflammation in obesity-associated type 2 diabetes and coronary artery disease,"Strissel KJ, Denis GV, Nikolajczyk BS",U01 CA182898,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4866,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=23374712,Vitam Horm,2013,"Brd2 gene disruption causes ""metabolically healthy"" obesity: epigenetic and chromatin-based mechanisms that uncouple obesity from type 2 diabetes","Wang F, Deeney JT, Denis GV",U01 CA182898,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4867,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=24319289,J Leukoc Biol,2014,The double bromodomain protein Brd2 promotes B cell expansion and mitogenesis,"Belkina AC, Blanton WP, Nikolajczyk BS, Denis GV",U01 CA182898,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4869,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=23974763,Curr Opin Endocrinol Diabetes Obes,2013,Healthy obese persons: how can they be identified and do metabolic profiles stratify risk?,"Denis GV, Hamilton JA",U01 CA182898,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4875,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=23479618,Proc Natl Acad Sci U S A,2013,B cells promote inflammation in obesity and type 2 diabetes through regulation of T-cell function and an inflammatory cytokine profile,"DeFuria J, Belkina AC, Jagannathan-Bogdan M, Snyder-Cappione J, Carr JD, Nersesova YR, Markham D, Strissel KJ, Watkins AA, Zhu M, Allen J, Bouchard J, Toraldo G, Jasuja R, Obin MS, McDonnell ME, Apovian C, Denis GV, Nikolajczyk BS",U01 CA182898,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4884,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28840653,Obesity (Silver Spring),2017,"Relationships Among Obesity, Type 2 Diabetes, and Plasma Cytokines in African American Women","Denis GV, Sebastiani P, Andrieu G, Tran AH, Strissel KJ, Lombardi FL, Palmer JR",U01 CA182898,,,,,,,"diabetes, epidemiology",,U01,,,,,,,,,,,,,,,,,"diabetes, epidemiology",,1,CA182898,CSBC U01 Project Boston University
4889,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=27942580,NPJ Breast Cancer,2016,"Genetic variation in the insulin, insulin-like growth factor, growth hormone, and leptin pathways in relation to breast cancer in African-American women: the AMBER consortium","Ruiz-Narvez EA, Lunetta KL, Hong CC, Haddad S, Yao S, Cheng TD, Bensen JT, Bandera EV, Haiman CA, Troester MA, Ambrosone CB, Rosenberg L, Palmer JR",U01 CA182898,,,,,,,"breast cancer, epidemiology",,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4890,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=27769357,Drug Discov Today Technol,2016,Clinical trials for BET inhibitors run ahead of the science,"Andrieu G, Belkina AC, Denis GV",U01 CA182898,,,,,,,chromatin activity,,U01,,,,,,,,,,,,,,,,,chromatin activity,,1,CA182898,CSBC U01 Project Boston University
4893,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=27441007,Clin Med Insights Womens Health,2016,Barriers to Obtaining Sera and Tissue Specimens of African-American Women for the Advancement of Cancer Research,"Strissel KJ, Nicholas DA, Castagne-Charlotin M, Ko N, Denis GV",U01 CA182898,,,,,,,"breast cancer, metabolism, epidemiology",,U01,,,,,,,,,,,,,,,,,,,1,CA182898,CSBC U01 Project Boston University
4895,196,syn9775665,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=27008626,PLoS One,2016,"BET Bromodomain Proteins Brd2, Brd3 and Brd4 Selectively Regulate Metabolic Pathways in the Pancreatic -Cell","Deeney JT, Belkina AC, Shirihai OS, Corkey BE, Denis GV",U01 CA182898,,,,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE77450,,"metabolism, chromatin activity",,U01,,,,,,,,,,,,,,,,,"metabolism, chromatin activity",Sage,1,CA182898,CSBC U01 Project Boston University
4824,196,syn9775704,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=26181325,PLoS One,2015,Decoupling of the PI3K Pathway via Mutation Necessitates Combinatorial Treatment in HER2+ Breast Cancer,"Korkola JE, Collisson EA, Heiser M, Oates C, Bayani N, Itani S, Esch A, Thompson W, Griffith OL, Wang NJ, Kuo WL, Cooper B, Billig J, Ziyad S, Hung JL, Jakkula L, Feiler H, Lu Y, Mills GB, Spellman PT, Tomlin C, Mukherjee S, Gray JW",U01 CA195469,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Mathematical Modeling,,,,,,,drug resistance/sensitivity,,Breast,,,,Sage,1,CA195469,CSBC U01 Project DFCI
4825,196,syn9775704,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29184166,Sci Rep,2017,"Quantitative, in situ analysis of mRNAs and proteins with subcellular resolution","Kwon S, Chin K, Nederlof M, Gray JW",U01 CA195469,,,,,,,immunoFISH,,U01,,,Breast,Carcinoma in situ of Breast,FISH,,,,,,,heterogeneity/evolution,,Breast,,,immunoFISH,Sage,1,CA195469,CSBC U01 Project DFCI
4826,196,syn9775704,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=26894975,Oncotarget,2016,Therapeutic siRNA for drug-resistant HER2-positive breast cancer,"Gu S, Hu Z, Ngamcherdtrakul W, Castro DJ, Morry J, Reda MM, Gray JW, Yantasee W",U01 CA195469,,,,,,,"breast cancer, siRNA",,U01,,,Breast,Carcinoma in situ of Breast,,,,,,,,drug resistance/sensitivity,,Breast,,,"breast cancer, siRNA",Sage,1,CA195469,CSBC U01 Project DFCI
4823,196,syn9775704,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=26248648,Mol Cancer Res,2016,Tumor-Derived Cell Lines as Molecular Models of Cancer Pharmacogenomics,"Goodspeed A, Heiser LM, Gray JW, Costello JC",U01 CA195469,,,,,,,"pharmacogenomics, computational biology",,U01,,,Not Applicable,Pan-cancer,Not Applicable,,,,,,,drug resistance/sensitivity,,Not Applicable,,,,Sage,1,CA195469,CSBC U01 Project DFCI
4967,196,syn9775704,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29550255,Cell Syst,2018,Microenvironment-Mediated Mechanisms of Resistance to HER2 Inhibitors Differ between HER2+ Breast Cancer Subtypes,"Watson SS, Dane M, Chin K, Tatarova Z, Liu M, Liby T, Thompson W, Smith R, Nederlof M, Bucher E, Kilburn D, Whitman M, Sudar D, Mills GB, Heiser LM, Jonas O, Gray JW, Korkola JE",U01 CA195469,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA195469,CSBC U01 Project DFCI
4848,196,syn9775689,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=26811325,Cancer Discov,2016,Tumor Cell-Driven Extracellular Matrix Remodeling Drives Haptotaxis during Metastatic Progression,"Oudin MJ, Jonas O, Kosciuk T, Broye LC, Guido BC, Wyckoff J, Riquelme D, Lamar JM, Asokan SB, Whittaker C, Ma D, Langer R, Cima MJ, Wisinski KB, Hynes RO, Lauffenburger DA, Keely PJ, Bear JE, Gertler FB",U01 CA184897,,,,,,,"breast cancer, migration, microenvironment",,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,microenvironment,,,,,,Sage,1,CA184897,CSBC U01 Project MIT BIMDC MGH
4851,196,syn9775689,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=25380226,Elife,2014,Musashi proteins are post-transcriptional regulators of the epithelial-luminal cell state,"Katz Y, Li F, Lambert NJ, Sokol ES, Tam WL, Cheng AW, Airoldi EM, Lengner CJ, Gupta PB, Yu Z, Jaenisch R, Burge CB",U01 CA184897,,,,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE58423,,,,U01,,,,Intraductal carcinoma in situ of breast,,,,,,,,,,,,,,Sage,1,CA184897,CSBC U01 Project MIT BIMDC MGH
4847,196,syn9775689,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=26437589,Trends Cell Biol,2015,Epithelial-Mesenchymal Plasticity: A Central Regulator of Cancer Progression,"Ye X, Weinberg RA",U01 CA184897,,,,,,,,,U01,,,Unspecified,Not Applicable,,,,,,,,metastasis,,Unspecified,,,,Sage,1,CA184897,CSBC U01 Project MIT BIMDC MGH
4845,196,syn9775689,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=25617416,Bioinformatics,2015,Quantitative visualization of alternative exon expression from RNA-seq data,"Katz Y, Wang ET, Silterra J, Schwartz S, Wong B, Thorvaldsdttir H, Robinson JT, Mesirov JP, Airoldi EM, Burge CB",U01 CA184897,http://miso.readthedocs.org/en/fastmiso/sashimi.html,,,,,,,,U01,,,Not Applicable,Not Applicable,Computational Tool,,,,,,,Not Applicable,,Not Applicable,,,,Sage,1,CA184897,CSBC U01 Project MIT BIMDC MGH
